RGIId,Name,Area,hf,bt,tau,feq,Zmin,Zmax,Zela,Lmax,linear_feq,etcw_feq,gwi_feq
RGI60-01.00046,West Fork Glacier,193.423,325.5859900442403,-4.2964659685863875,75.77995320450863,0.2474450742566577,844,3472,1450,42681,0.2527125898919619,0.12313112005377068,0.08561396519475183
RGI60-01.00050,,1.283,66.49013367852568,-2.219131762652705,29.962228830903094,0.6312749339721857,1687,2457,2000,2840,0.6362840659518858,0.3259897744848083,0.32786154112455873
RGI60-01.00065,,1.125,34.061238149189236,-1.467604712041885,23.208727711019463,0.7130843094522978,1593,2217,1800,1795,0.7170929630427373,0.4044946771987916,0.42629115144859536
RGI60-01.00066,,1.285,45.82508409928736,-1.5668630017452008,29.246388515298747,0.639801307778304,1629,2176,1850,1874,0.6447161259482157,0.3327895285208005,0.3367896968833662
RGI60-01.00068,,11.803,100.65716557171525,-3.75054537521815,26.83800767664637,0.6687818300921607,1071,2329,1600,6015,0.6733567724163938,0.3580077456677478,0.36928515237431225
RGI60-01.00077,,2.13,52.256713385219264,-3.3322425828970332,15.6821456077149,0.805985676210524,1430,2252,1900,2331,0.8087139247486216,0.5473638921488863,0.580656917613751
RGI60-01.00080,,5.433,86.3094280460715,-2.850130890052356,30.28261907104415,0.6274735403752334,1198,2190,1600,6321,0.6325245090281906,0.32303881342093593,0.32396751252683453
RGI60-01.00118,,3.544,77.63956451053858,-1.7299301919720769,44.88017196926971,0.4684234959401322,1606,2570,1850,3223,0.4745839834167472,0.22715748645904174,0.19700409346088302
RGI60-01.00119,,7.579,81.5012702497986,-4.048320244328098,20.132120319282055,0.7509782009801105,1129,2506,1700,4741,0.7544734673403202,0.4542784114602533,0.48322762879776815
RGI60-01.00122,,1.616,60.375992417596294,-1.4959642233856894,40.35924888695026,0.5142137841149413,1489,2150,1700,2800,0.520190673173901,0.2510075922892539,0.2277111171587572
RGI60-01.00125,,1.665,59.45666409512171,-1.7370200698080278,34.22911751485563,0.5815249495487436,1655,2493,1900,2598,0.5870257656822078,0.29066656181721334,0.2807048729681692
RGI60-01.00129,,1.547,49.90677760124203,-1.2265488656195462,40.688780528962816,0.510759257829285,1527,2345,1700,2331,0.5167539129448314,0.2491404597696649,0.22526151209102968
RGI60-01.00130,,1.735,55.74247148059396,-0.9358638743455497,59.56258491073257,0.3445131374595165,1268,1775,1400,1703,0.35055010524932423,0.1680824736385863,0.12875580373263984
RGI60-01.00134,,1.329,54.68947598794852,-1.6235820244328099,33.68445521380665,0.5877599660301035,1621,2163,1850,1823,0.5932057657327546,0.2947471376413271,0.2861937502863787
RGI60-01.00135,,5.598,87.97374338000604,-2.4885471204188483,35.351447701419914,0.5687974111814136,1299,2287,1650,5189,0.5744054528447977,0.28258957867164053,0.2698355004601283
RGI60-01.00138,,2.629,61.02883279577613,-2.2971204188481673,26.567537467790867,0.6720609502851557,1476,2664,1800,3216,0.6765956768881353,0.36109133499870044,0.3731857511754428
RGI60-01.00140,,3.185,56.42653321418792,-1.7370200698080278,32.484675447891675,0.6016211500119855,1505,2524,1750,3029,0.6069365516178757,0.3041410448656536,0.29880548795041095
RGI60-01.00145,,1.009,82.62372073859585,-1.006762652705061,82.06871849744819,0.21870962458241994,1908,2363,2050,2028,0.22362870381175481,0.10966729885054866,0.07408781721191686
RGI60-01.00146,,1.788,97.82850579341385,-2.1978621291448515,44.51075638282969,0.4720326528546372,1840,2347,2150,2788,0.4781829762832213,0.22897600310502883,0.19929461560940834
RGI60-01.00148,,6.425,46.17754569071393,-2.9848385689354275,15.47070122026184,0.8086012739833853,1329,2407,1750,3389,0.8112929582369756,0.5524466828122208,0.5857167296621599
RGI60-01.00149,,1.753,45.089875366647874,-1.4746945898778359,30.575737970519803,0.6240040915768691,1542,2380,1750,2185,0.629091883316833,0.32038637382605906,0.32045848665742954
RGI60-01.00152,,1.18,62.799154045527246,-1.3541666666666667,46.3747599105432,0.4540678227521362,1609,2234,1800,1866,0.4602601114985217,0.22000609026483867,0.1880922126880559
RGI60-01.00159,,2.161,80.61510703456952,-1.2052792321116927,66.88500464189443,0.2961163642742979,1530,2023,1700,2568,0.3018468250218396,0.14571752331107776,0.10635814888786975
RGI60-01.00160,,1.433,51.74920995215633,-1.2478184991273997,41.47174447914066,0.5026234404953779,1524,2053,1700,1666,0.508657604809707,0.24479230732408183,0.2195831277273931
RGI60-01.00164,,1.013,41.21739616835548,-2.3467495636998255,17.563610879455403,0.7827158740305815,1769,2577,2100,1883,0.7857704704793296,0.5047700278761634,0.5373020795336252
RGI60-01.00165,,3.104,95.05217356708326,-1.8291884816753927,51.964122078892025,0.40391475895165596,1792,2553,2050,4486,0.4101279675468586,0.19581883904178507,0.15920660888419194
RGI60-01.00171,,2.754,75.97353387972869,-1.8079188481675392,42.022646069945864,0.49696056105779607,1745,2544,2000,3199,0.503019613774319,0.24180382769684242,0.21570359094923483
RGI60-01.00176,,10.001,76.7741198806799,-3.3038830715532286,23.237541468011667,0.7127304924707489,1384,2731,1850,7261,0.7167441403615354,0.40407779804288585,0.4257969616991478
RGI60-01.00181,,1.263,54.71203572214443,-1.6235820244328099,33.69835025197313,0.5876004441156097,1771,2397,2000,1573,0.5930472459783082,0.29464144811599735,0.2860518157117695
RGI60-01.00185,,1.147,32.21052591324458,-1.4888743455497382,21.63414663535724,0.7324535761848283,1790,2593,2000,1554,0.73620242901988,0.4286234000104337,0.45438573770013474
RGI60-01.00187,,7.246,100.64900584807788,-3.112456369982548,32.337483287723074,0.6033331644680953,1361,2914,1800,6824,0.6086311167772276,0.30533403615890503,0.3004037534214877
RGI60-01.00213,,1.129,24.84555625165532,-1.850458115183246,13.426705553502858,0.8338877591705173,1389,2220,1650,1228,0.8362238677636099,0.6044711616002554,0.6363845018877056
RGI60-01.00224,,1.108,52.96559165650312,-1.7086605584642234,30.998311159069303,0.6190169441130551,1609,2425,1850,2835,0.6241572320496342,0.31664025755475594,0.3154885285318562
RGI60-01.00225,,1.047,40.97856213075231,-1.5172338568935428,27.00873167611338,0.6667142965464194,1486,2227,1700,1758,0.6713142334667622,0.3560893007164647,0.36685012264171996
RGI60-01.00232,,1.034,44.20310284220846,-1.3116273996509598,33.700960237618894,0.5875704828373196,1415,1901,1600,1520,0.5930171213329781,0.2946214322602833,0.2860250778671861
RGI60-01.00242,,9.635,149.8859450367011,-2.9777486910994764,50.33532395957786,0.4179538182813047,930,2749,1350,9477,0.42417586761034964,0.20248970265262142,0.16696675537972502
RGI60-01.00243,,1.937,122.15970028291798,-1.5101439790575917,80.89275060988025,0.22376394935546667,1187,2109,1400,3428,0.22874932020514416,0.1120451307592805,0.07607960920659841
RGI60-01.00254,,1.181,59.23032506456762,-0.9713132635253054,60.979631689158445,0.33450128529236034,1413,1789,1550,1653,0.34048601326470324,0.16345078625804307,0.12396085408922512
RGI60-01.00275,,1.134,51.47888632394638,-1.5526832460732984,33.1547895903014,0.5938582789077579,1481,2070,1700,2103,0.5992470012355361,0.2988225905490251,0.2916709897712847
RGI60-01.00291,,3.574,72.88102484951196,-4.75021815008726,15.342669019984514,0.8101850786981378,1330,2407,2000,4281,0.8128543493542548,0.5555526622863712,0.5887979596133667
RGI60-01.00292,,1.609,42.18750114324172,-1.7582897033158813,23.993487002558318,0.7034575998511646,1552,2402,1800,2556,0.7075932284187767,0.39343358045087234,0.4130769806454648
RGI60-01.00297,,6.709,94.4317554464286,-3.9774214659685865,23.741953487806317,0.7065409058394269,1089,2467,1650,7665,0.7106363815730171,0.3969129669207451,0.41725686016339125
RGI60-01.00298,,5.645,87.68979885186677,-3.0273778359511345,28.965594518966473,0.6431577236987055,1123,2255,1550,5819,0.6480347230148304,0.33553787818339725,0.3403797575596193
RGI60-01.00312,Gakona Glacier,90.948,217.35783750690317,-3.105366492146597,69.99426253120085,0.27793184245653124,1062,2973,1500,23553,0.2835069194284188,0.13730151117658365,0.09841532630975065
RGI60-01.00313,,2.099,102.56546752948358,-1.0776614310645725,95.17410995043578,0.17085379813245427,1598,2142,1750,3177,0.1750644342144803,0.08692256124546305,0.05593101231122251
RGI60-01.00314,,2.156,67.75128330929176,-2.2545811518324608,30.05049663181359,0.6302267091995534,1632,2539,1950,3148,0.635247287050192,0.32517118519161164,0.3267825057936592
RGI60-01.00315,,2.014,60.95300305173717,-2.37510907504363,25.66324371886688,0.683054484226047,1615,2424,1950,2912,0.6874520519387419,0.37181353310224996,0.38661830212710707
RGI60-01.00319,,1.062,44.57310709591116,-2.3963787085514836,18.600193256955553,0.7699013474345375,1562,2175,1900,2307,0.7731345907375984,0.4833454879280647,0.5147551225773384
RGI60-01.00321,,7.777,88.17126180373829,-1.99934554973822,44.10006155028219,0.47607324381943,1468,2425,1750,4990,0.48221163158443736,0.23102283004677324,0.20188373236727755
RGI60-01.00322,,1.402,49.22791439290019,-1.106020942408377,44.50902555760443,0.47204961935933604,1694,2145,1850,1603,0.47819938837410697,0.22898430020769062,0.1993053077378237
RGI60-01.00324,,1.093,36.65956948731719,-1.3116273996509598,27.949682582929235,0.6553529882826205,1665,2367,1850,1794,0.6600892930399278,0.3458891335002297,0.3537978673893735
RGI60-01.00326,College Glacier,4.246,82.8383434898847,-2.637434554973822,31.408682097405418,0.6141908518089161,1328,2167,1700,4289,0.6193807617860568,0.3130866994294469,0.31076016514742905
RGI60-01.00335,,1.48,64.30122808070269,-2.637434554973822,24.38021749561134,0.6987216055890686,1628,2612,2000,2900,0.7029194620290448,0.3882022372125526,0.4067516361447456
RGI60-01.00336,,3.665,75.26758276369893,-2.68706369982548,28.011089863105003,0.6546136502889025,1421,2640,1800,4862,0.6593573758563961,0.34524398499834535,0.3529669311485609
RGI60-01.00342,,9.918,69.806860576163,-4.81402705061082,14.500720465894698,0.8206006860336998,1421,2871,2100,5768,0.8231237038632909,0.5765004722971432,0.6093800912684341
RGI60-01.00368,,2.504,51.281792777570494,-4.076679755671902,12.579303710629198,0.8443715276034095,1475,2693,2050,3742,0.8465603407906442,0.627434668189603,0.6582149329819833
RGI60-01.00374,,1.256,48.71345431868545,-1.7157504363001745,28.391923025664855,0.6500345936859044,1708,2251,1950,1812,0.6548328653197358,0.3413023539759096,0.3478728225400153
RGI60-01.00375,,1.172,45.322151044471035,-1.6094022687609075,28.160859422277902,0.6528115801155884,1773,2436,2000,2133,0.6575773454618254,0.34368281552783786,0.35095211275198646
RGI60-01.00377,,3.244,66.68069529844226,-1.5455933682373473,43.142456915745846,0.4856089096983358,1532,2086,1750,2662,0.4917146411895532,0.23590088332540876,0.20810026102738904
RGI60-01.00378,,1.128,44.99968105611481,-1.0422120418848166,43.1770880086301,0.48526128520635414,1453,2035,1600,2744,0.49136822378431905,0.23572175999570552,0.2078709343963664
RGI60-01.00390,West Gulkana Glacier,2.16,55.24319987410673,-2.1907722513089003,25.216313489958203,0.6885034767328234,1341,2120,1650,3402,0.6928326883346231,0.3773596766940804,0.39348561171025515
RGI60-01.00409,,3.417,50.623042359290395,-2.1340532286212914,23.72154624840145,0.7067911562491667,1499,2574,1800,3282,0.7108836546160554,0.3971980773139089,0.41759835271349954
RGI60-01.00419,,1.408,48.851128741044086,-2.1056937172774868,23.199541481372297,0.7131971166335642,1453,2185,1750,2172,0.7172047530579356,0.40462800919425407,0.42644902910986476
RGI60-01.00425,,4.162,67.59573113688859,-1.9851657940663177,34.05042104741728,0.5835664787770664,1370,2199,1650,3279,0.5890489766801962,0.29199303649610514,0.2824897741805739
RGI60-01.00426,,2.606,50.47585100317352,-1.9851657940663177,25.426516593246966,0.6859394653681874,1270,2401,1550,4214,0.6903008704457525,0.3747301245587039,0.39023656723600697
RGI60-01.00434,Tok Glacier,3.544,73.09980612169878,-2.3042102966841185,31.72445077035429,0.6104891431713991,1375,2234,1700,4502,0.6157160596030665,0.3104067171122216,0.30718613694465935
RGI60-01.00436,,3.467,72.67169916611657,-2.9210296684118675,24.87879529331429,0.6926247234145269,1338,2398,1750,5194,0.6969009466449593,0.38166144313113465,0.39877424913307324
RGI60-01.00449,,1.033,37.206181568766,-1.8859075043630018,19.728529359308656,0.7559612740524216,1534,2023,1800,1033,0.7593878128250007,0.4616431754231,0.4913255408370956
RGI60-01.00475,,1.354,46.23073149085101,-0.99967277486911,46.24586429984964,0.4552902494187645,1659,2239,1800,2189,0.46148164835902955,0.22061097683437167,0.1888393438004012
RGI60-01.00476,,1.065,45.731915561620866,-1.850458115183246,24.713834475033313,0.6946408011582467,1839,2475,2100,2108,0.6988915033382114,0.3838007709091731,0.40139183431322806
RGI60-01.00477,,1.802,53.74630438791549,-3.431500872600349,15.662622969752357,0.8062271715001116,1716,2614,2200,3180,0.8089520874538672,0.5478307431970262,0.5811225804103002
RGI60-01.00482,,1.434,50.52512000803233,-1.3116273996509598,38.52093972836927,0.5338067857286789,1815,2469,2000,1946,0.5396690957022069,0.2618583644928048,0.24206208277663718
RGI60-01.00491,,1.632,56.80683336951844,-1.2407286212914486,45.785059193999565,0.459684628857904,1525,2198,1700,3562,0.46586643873633504,0.22278948254469194,0.19154206758100473
RGI60-01.00522,,1.795,54.728584813714725,-1.3683464223385688,39.996147116152784,0.518040806214518,1757,2427,1950,2155,0.523995925189805,0.2530906595804653,0.23045203787498295
RGI60-01.00524,,1.415,55.72512489165416,-2.112783595113438,26.375216572363726,0.6743952211000475,1802,2617,2100,1337,0.6789008907570233,0.3633176492166344,0.3759916527228003
RGI60-01.00526,,1.52,47.09709568407892,-2.2971204188481673,20.502667294949457,0.7464049279156564,1626,2610,1950,2321,0.7499633996153504,0.4476961644943232,0.47592341065763855
RGI60-01.00536,,1.872,45.16863541152702,-1.694480802792321,26.656327612029592,0.6709839975758555,1711,2465,1950,2013,0.6755318814192656,0.36007294305814436,0.3718993912137171
RGI60-01.00537,,2.113,49.08175727895907,-2.013525305410122,24.376032000731133,0.6987728312459041,1716,2641,2000,2585,0.7029693731073131,0.3882578196797001,0.4068192521544779
RGI60-01.00544,,15.172,95.64627412981835,-4.792757417102967,19.956418780659412,0.7531473229494824,1074,2869,1750,9783,0.7566128918108229,0.4574594403290373,0.48673482300360355
RGI60-01.00547,,1.517,47.35071966049411,-1.8646378708551483,25.394056615818073,0.6863352674465223,1837,2770,2100,2246,0.6906916725472747,0.3751337064982277,0.3907360488846947
RGI60-01.00548,,1.437,48.19948480555758,-1.5385034904013961,31.328810825760506,0.6151288168458185,1933,2614,2150,1897,0.6203089984322699,0.31377189544348993,0.31167294306518445
RGI60-01.00555,,1.411,0.024207075024478573,-3.7930846422338567,0.006381896874893446,0.9999210445026001,1465,2697,2000,2098,,,
RGI60-01.00556,Gerstle Glacier,83.953,257.7275458168938,-8.635471204188482,29.845220917636503,0.632665544722823,782,3020,2000,24830,0.6376596929105899,0.3270816175088305,0.32929929983373
RGI60-01.00559,,2.13,61.51451575743828,-1.956806282722513,31.436180627881505,0.6138680764677864,1674,2840,1950,2844,0.619061002814954,0.3128513475387296,0.31044665792357007
RGI60-01.00560,,6.719,132.2589178843725,-2.3467495636998255,56.358343442432115,0.3683636954298042,1119,2488,1450,10646,0.37449812029559515,0.17915043593418142,0.1405509657568365
RGI60-01.00561,Castner Glacier,53.795,132.76928292147048,-6.473058464223386,20.511058822546826,0.7463013820332629,787,2941,1700,19597,0.7498612327635336,0.4475490398803876,0.4757594201556189
RGI60-01.00562,,1.196,33.36134860422686,-2.956479057591623,11.284148459824825,0.8603948741859191,1333,2463,1750,2886,0.8623582806782963,0.6638117289443155,0.6923113135853315
RGI60-01.00563,,1.704,42.558516321433906,-1.9142670157068062,22.232277927914875,0.7250885556723585,1480,2463,1750,2726,0.7289373637753367,0.4191400586638109,0.4434603086074391
RGI60-01.00564,,2.015,58.25336636397532,-3.644197207678883,15.985239833131569,0.8022364720567742,1536,2751,2050,3399,0.8050173703513153,0.5401809299825615,0.5734680853790003
RGI60-01.00565,Spur Glacier,23.06,144.5246723467707,-4.466623036649215,32.35658598474222,0.603110840897922,1220,3023,1850,10848,0.6084113608359308,0.30517883098890636,0.30019576028695555
RGI60-01.00566,Johnson Glacier,131.5,295.31930295938787,-5.601003490401396,52.72614156828954,0.3975081700110863,760,3006,1550,32796,0.40371196916748153,0.19279332384300357,0.15574215734696673
RGI60-01.00569,Fels Glacier,17.35,189.3578783118365,-5.792430191972077,32.69057580948907,0.5992304024193444,883,2726,1700,14795,0.6045685860529789,0.3024870296335754,0.2965885363372951
RGI60-01.00570,Gulkana Glacier,17.567,112.89243452303813,-4.168848167539267,27.080006271774298,0.6658516706710812,1162,2438,1750,8639,0.6704617787928601,0.3552946003654469,0.3658396384775796
RGI60-01.00571,Canwell Glacier,59.601,244.07707981082575,-4.906195462478185,49.74874761462095,0.42312543900096583,808,2734,1500,23526,0.42934858228873046,0.20496431409421778,0.16988638156270033
RGI60-01.00572,,31.256,205.25752352670892,-3.013198080279232,68.11949233277348,0.28873717711660807,1175,2663,1600,14621,0.2944073432189405,0.1423047793375264,0.10310600373760817
RGI60-01.00574,,8.432,129.79089693038787,-5.487565445026178,23.651817592084996,0.7076463346097482,1126,2630,1900,7601,0.7117273537102952,0.39817477658079475,0.4187674047883783
RGI60-01.00576,,77.87,197.41898107789382,-4.0837696335078535,48.342340238304764,0.4357758384586523,824,3117,1400,23619,0.4419942557732505,0.21106127966514143,0.1771727312776318
RGI60-01.00578,Robertson Glacier,56.897,145.3932740853537,-3.8994328097731237,37.28574928152511,0.5472678441009685,900,3131,1450,15827,0.5530393409651501,0.26960530416158646,0.2524022396706164
RGI60-01.00579,,12.658,157.77410066624793,-3.8285340314136125,41.2100556953892,0.5053312972985515,1110,2616,1650,9864,0.5113535317203158,0.2462325356122276,0.22145935566915886
RGI60-01.00581,,6.929,82.2741129694788,-3.807264397905759,21.60977131368519,0.7327538823189161,1263,2574,1800,6556,0.736498964184007,0.42901857819010863,0.4548377628007771
RGI60-01.00582,,7.315,105.81262340457572,-3.6654668411867366,28.867434351231964,0.6443325771631351,1183,2800,1700,8300,0.6491961852768616,0.3365097877146662,0.3416466755643036
RGI60-01.00583,,1.621,41.19736522259004,-2.4956369982547995,16.507755435345516,0.7957734773540335,1548,2519,1900,2557,0.7986451267130064,0.528085778474031,0.5612561502543819
RGI60-01.00584,,16.3,113.43899579361293,-3.4031413612565444,33.33361261012318,0.5917956172640754,1120,2800,1600,8971,0.5972040544067095,0.2974345181203391,0.28980615696385315
RGI60-01.00586,,1.262,62.86329492401943,-1.5526832460732984,40.48687656223464,0.5128737285806485,1781,2465,2000,3477,0.5188575387478885,0.25028175523715257,0.22675809740733227
RGI60-01.00590,,1.176,42.354422574843596,-1.3683464223385688,30.952996904437313,0.6195508956537266,1807,2544,2000,2446,0.624685080617057,0.3170374220807369,0.3160163832288052
RGI60-01.00594,,7.999,59.84638409791818,-4.076679755671902,14.680177910627796,0.8183805998873516,1525,2885,2100,6203,0.8209348443623737,0.5719608261066439,0.6049477840426236
RGI60-01.00600,,2.031,52.91140697640962,-2.368019197207679,22.3441630197938,0.7237117868861767,1566,2347,1900,2179,0.7275783696504184,0.4174099135046204,0.44145113045843815
RGI60-01.00604,,1.003,46.32841790588408,-1.1485602094240837,40.336081230877994,0.5144573242948991,1538,2046,1700,1700,0.5204332527763496,0.2511398842161307,0.22788477359534096
RGI60-01.00607,,1.304,101.19855316461263,-0.9358638743455497,108.13383862624343,0.13572194306734364,1568,2069,1700,2111,0.13930303273253544,0.06989826116123729,0.04334462851367435
RGI60-01.00611,,1.483,111.83107428244465,-0.7373472949389179,151.6667587309841,0.06875682263714011,1596,1982,1700,1810,0.07084862620848638,0.03644812960098926,0.020912722213053823
RGI60-01.00618,,1.074,99.61620151373057,-0.7657068062827225,130.0970563358806,0.09470298865513466,1542,1958,1650,1643,0.0974207181361023,0.049585991262044396,0.02937110833660736
RGI60-01.00620,,1.247,106.15482444977246,-0.9854930191972077,107.71747986225942,0.13670027790950545,1561,1949,1700,2122,0.1403002040446533,0.07037665933423629,0.04368718106353161
RGI60-01.00624,,1.494,84.22212343913124,-1.269088132635253,66.36428256896907,0.29929351096815493,1521,2007,1700,2145,0.30504780354495553,0.14718553160386655,0.10777066323175839
RGI60-01.00638,,1.394,80.56543650074735,-1.7370200698080278,46.38140796476306,0.45400485384656863,1605,2175,1850,1795,0.46019931210004855,0.21997611960288307,0.18805429555413694
RGI60-01.00641,,2.075,213.99791506082514,-1.2832678883071553,166.76012624544367,0.05590564884482274,1669,2124,1850,2540,0.0576610926311841,0.02984296090610471,0.016830735428288578
RGI60-01.00649,,1.011,94.81031887741915,-0.8011561954624782,118.34186568661386,0.11429673500200543,1487,1894,1600,1458,0.11744491701465398,0.059352791322800726,0.035952287002168334
RGI60-01.00658,,1.661,89.82289447820585,-1.2336387434554974,72.81134364068888,0.26256700328521376,1676,2158,1850,2788,0.26799522465322595,0.1301720546535626,0.09188631835566723
RGI60-01.00660,Laughton Glacier,3.07,102.0827760590501,-1.793739092495637,56.910604494336965,0.3641307563233339,797,2172,1050,4188,0.3702501342942134,0.1771810808481007,0.13841759803626572
RGI60-01.00665,,1.459,120.31021535847803,-1.1343804537521816,106.05808215447371,0.14068951937973778,1440,1964,1600,2530,0.14436554964118203,0.07232474277156946,0.04508860014348438
RGI60-01.00666,,1.593,78.36680985969174,-2.4956369982547995,31.401525908813543,0.6142748633626773,1348,2068,1700,2403,0.6194640868164897,0.313148053047869,0.3108418495764599
RGI60-01.00670,,2.134,75.78384569639546,-1.3541666666666667,55.96345528349203,0.37142212373844613,909,1946,1100,3272,0.377565839877096,0.180574476559632,0.14210330349471204
RGI60-01.00673,,1.146,143.94278455296657,-0.7515270506108203,191.53373712359905,0.04087217433602086,1544,1817,1650,1326,0.04220918149788529,0.022021166251830756,0.01214759102809303
RGI60-01.00675,,3.403,104.85581352518213,-2.1978621291448515,47.708094213343415,0.44159662113584297,990,2032,1300,3521,0.44781016755544917,0.2138903481827381,0.18059708593303217
RGI60-01.00680,,1.033,58.75526498301614,-1.8362783595113439,31.99692719716614,0.607303451314017,1341,1946,1600,1968,0.6125629290487025,0.3081316447909421,0.30414660179332387
RGI60-01.00686,,2.178,134.23497365442776,-1.800828970331588,74.54065647872767,0.2536291642145304,1396,1886,1650,2610,0.2589644245122742,0.1260138078654616,0.0881611695296504
RGI60-01.00688,,2.783,103.83383104900267,-0.786976439790576,131.94020277993852,0.09203475696966995,1439,2045,1550,2035,0.09469133164431529,0.04824625924821552,0.028487910827214528
RGI60-01.00694,,2.048,67.79691620160584,-2.8217713787085517,24.026367519765067,0.7030547178795821,1052,1913,1450,2134,0.7071958473736959,0.39298337460838206,0.4125345073400825
RGI60-01.00695,,1.43,77.53810758122776,-1.531413612565445,50.63172153167351,0.4153639503778013,1134,1874,1350,2869,0.4215854857179218,0.20125439682657503,0.16551731566263758
RGI60-01.00697,,3.646,91.78011128156113,-2.68706369982548,34.156284157879135,0.5823565511122458,1221,2135,1600,1746,0.5878499618038563,0.29120582664132244,0.28143052960118153
RGI60-01.00699,,1.969,119.05659572594924,-1.892997382198953,62.89316448375123,0.32148533801024487,1083,1699,1350,3241,0.327394804510001,0.15743712007884014,0.11785758902629728
RGI60-01.00700,,1.914,82.05859607611225,-1.8433682373472948,44.51557448673356,0.47198542591123815,1240,2021,1500,2587,0.47813532302348644,0.22895184772644853,0.19926437119655194
RGI60-01.00701,,1.044,87.46515559386421,-1.6023123909249564,54.58683093836263,0.38229283540534037,674,1208,900,1586,0.3884669455377159,0.18564978376196442,0.14769879366460728
RGI60-01.00702,,1.231,81.5113492971974,-2.261671029668412,36.04032073097206,0.5610692765983415,1581,2126,1900,1985,0.5667384122675855,0.27783698566168513,0.2634448172779696
RGI60-01.00703,,19.335,250.47917935171202,-3.2400741710296685,77.30661896301955,0.24007201300914333,1193,2201,1650,8515,0.2452556750990446,0.11968800648616193,0.08260867877684874
RGI60-01.00704,Gilkey Glacier,229.99,472.6776523240483,-8.458224258289704,55.88379284940196,0.37204233201389,107,2359,1300,36343,0.3781883643509973,0.18086371980445134,0.14241936317296489
RGI60-01.00705,,3.208,121.93850803104877,-4.0625,30.015632746104313,0.6306406510598839,927,1873,1500,2744,0.6356574086925503,0.3254943306440806,0.32720832581842546
RGI60-01.00706,,4.01,152.89701425896638,-2.5594458987783595,59.738326304121195,0.3432539276084011,939,1673,1300,3202,0.3492845417618847,0.16749951715148237,0.12814778843617441
RGI60-01.00709,Mendenhall Glacier,109.359,347.87986113176214,-6.777923211169284,51.32543557862883,0.40936357624788167,94,1966,1050,25377,0.41558215746633564,0.1984008379461781,0.1621905328413061
RGI60-01.00710,,1.844,116.90909249101273,-1.5597731239092496,74.95262657046186,0.251553288556217,1130,1664,1350,1971,0.2568659290562881,0.12504656383332607,0.08730335521117275
RGI60-01.00711,Leaking Glacier,1.543,122.52309533244001,-0.99967277486911,122.56320109195963,0.10670783930077976,1159,1605,1300,1983,0.10969332812307539,0.05558460749572971,0.03338329017247106
RGI60-01.00712,Nugget Creek Glacier,1.547,48.105980898538746,-3.601657940663176,13.356621225857154,0.8347548139469828,692,1620,1200,2110,0.8370788285457123,0.6063419832697102,0.6381735558557983
RGI60-01.00732,,2.12,121.01502075751023,-1.8717277486910995,64.65417892219428,0.3100032756256752,1486,2173,1750,2742,0.3158361261266042,0.1521335191060709,0.1125898350605099
RGI60-01.00734,,1.576,93.84803087051412,-1.4605148342059338,64.25681456466567,0.31255340511906954,1644,2071,1850,2301,0.3184047721532803,0.15331191466448493,0.11375079169304596
RGI60-01.00739,,2.681,136.78601189041552,-1.588132635253054,86.13009320132758,0.2022898830586387,1426,1994,1650,2711,0.2069841408830177,0.10191378877306069,0.06771833703482436
RGI60-01.00742,,1.016,74.15817471210791,-0.6948080279232112,106.73189101422375,0.13905208578561484,1152,1771,1250,1276,0.1426971417045133,0.0715257192069618,0.04451250012915832
RGI60-01.00746,,3.954,114.60663618196122,-1.1698298429319371,97.96863781037021,0.16238967849070585,1385,1935,1550,2766,0.1664569909954841,0.0828487219724095,0.052843829153649546
RGI60-01.00748,,9.777,164.31106071330055,-2.757962478184991,59.576974673503635,0.34440984481197867,961,1747,1350,5954,0.35044645175564065,0.16803474371490293,0.12870590969540754
RGI60-01.00754,,1.141,44.90762927108036,-0.6522687609075044,68.8483520329874,0.2844796765437093,1258,1746,1350,1808,0.29011403034285077,0.1403347573128784,0.1012479576446151
RGI60-01.00755,,1.539,57.86784887649264,-3.105366492146597,18.634788847899,0.7694737788756408,812,1794,1250,2079,0.7727129397233509,0.48265524547551786,0.5140194489282766
RGI60-01.00769,,1.031,82.11541797825252,-1.3683464223385688,60.01069366477634,0.3413122472731999,1457,1954,1650,1889,0.34733382519061734,0.16660136880639687,0.12721325721960722
RGI60-01.00780,Schubee Glacier,4.261,139.23670684091582,-1.8079188481675392,77.01490970241426,0.2414603351211686,1045,1661,1300,2944,0.2466608092347624,0.12033733230132777,0.08317214750800123
RGI60-01.00787,,2.126,106.63935664881639,-1.5243237347294938,69.95847025090151,0.2781337018103305,1535,2219,1750,2399,0.28371096593736367,0.13739526471477942,0.09850227363817195
RGI60-01.00789,,1.97,104.50263536173837,-1.006762652705061,103.8006674969033,0.14635639932694489,1558,2070,1700,2102,0.1501379074345535,0.0750845029691424,0.04709208887538562
RGI60-01.00792,,3.816,76.32628443825787,-3.949061954624782,19.3276999234898,0.7609120196336803,743,1951,1300,3581,0.7642700366198532,0.46916295953425935,0.499515281559312
RGI60-01.00797,,1.885,122.88974210025252,-1.4888743455497382,82.53869271612565,0.2167284810684198,1490,1963,1700,1738,0.22162203126904126,0.10873467214888108,0.07331134395799577
RGI60-01.00799,,2.098,123.34252069590356,-1.2832678883071553,96.115956628988,0.1679407484428822,1469,2060,1650,2537,0.17210258204645915,0.08552233124833818,0.054864471069462975
