case,RGIId,Name,Area,bt,hf,tau,feq,feq_linear,feq_gwi,feq_etcw,Zmin,Zmax,Zela,Lmax,aar,hyps_ela,hyps_aar
0.4,RGI60-01.00077,,2.13,-3.6867364746945896,52.256713385219264,14.174246991588468,0.8246395706712604,0.8271058281732001,0.617473312686628,0.5848563328132731,1430,2252,1950.0,2331,,,
0.4,RGI60-01.00080,,5.433,-3.5591186736474696,86.3094280460715,24.250224833784355,0.7003128880239674,0.7044901466768245,0.40847071446504435,0.3898070967394553,1198,2190,1700.0,6321,,,
0.4,RGI60-01.00118,,3.544,-2.793411867364747,77.63956451053858,27.793812082491904,0.6572308576380567,0.6619448352849943,0.355313986891562,0.3472872971197661,1606,2570,2000.0,3223,,,
0.4,RGI60-01.00119,,7.579,-5.111801919720768,81.5012702497986,15.943745772968175,0.8027497349056791,0.8055233508444551,0.5743864776035147,0.5411472869904843,1129,2506,1850.0,4741,,,
0.4,RGI60-01.00122,,1.616,-2.2049520069808026,60.375992417596294,27.381998440985548,0.6622003079662245,0.6668547240455858,0.3610202098817364,0.35173378966419755,1489,2150,1800.0,2800,,,
0.4,RGI60-01.00125,,1.665,-2.4460078534031413,59.45666409512171,24.307634177216315,0.6996100400889094,0.7037958669882495,0.40753263577470333,0.3890336628550886,1655,2493,2000.0,2598,,,
0.4,RGI60-01.00129,,1.547,-1.9355366492146597,49.90677760124203,25.784465316888525,0.6815782503268648,0.6859948095692098,0.38430034928128964,0.37015565294194996,1527,2345,1800.0,2331,,,
0.4,RGI60-01.00130,,1.735,-1.6448516579406631,55.74247148059396,33.88905693196853,0.5854134458194001,0.5908791445967779,0.28313595910337375,0.2927176070968816,1268,1775,1500.0,1703,,,
0.4,RGI60-01.00134,,1.329,-1.9780759162303665,54.68947598794852,27.647814494486465,0.6589913221946265,0.6636845029271013,0.3573236348583682,0.3488504358773506,1621,2163,1900.0,1823,,,
0.4,RGI60-01.00135,,5.598,-3.5520287958115184,87.97374338000604,24.76718192255168,0.6939886844300664,0.6982472822852909,0.4001201091254086,0.3829537259678731,1299,2287,1800.0,5189,,,
0.4,RGI60-01.00138,,2.629,-3.7150959860383943,61.02883279577613,16.42725599153481,0.7967691364776035,0.7996268379919086,0.563050331813042,0.5299129255872813,1476,2664,2000.0,3216,,,
0.4,RGI60-01.00140,,3.185,-2.4460078534031413,56.42653321418792,23.068827491981043,0.714802565923359,0.7187886594877754,0.42837134910259317,0.4064237779138375,1505,2524,1850.0,3029,,,
0.4,RGI60-01.00145,,1.009,-1.3612565445026177,82.62372073859585,60.69665638873773,0.33647491164030907,0.34247131314763046,0.12312890354405005,0.16320970239234878,1908,2363,2100.0,2028,,,
0.4,RGI60-01.00146,,1.788,-2.5523560209424083,97.82850579341385,38.32870688521445,0.5358864390014303,0.5417353436346324,0.24241021408029723,0.26238201309890047,1840,2347,2200.0,2788,,,
0.4,RGI60-01.00148,,6.425,-4.048320244328098,46.17754569071393,11.406594069580096,0.8588800041215375,0.8608648162135129,0.6890490172199307,0.6603151276914309,1329,2407,1900.0,3389,,,
0.4,RGI60-01.00149,,1.753,-1.8291884816753927,45.089875366647874,24.650207356077978,0.6954187337088783,0.6996586317768317,0.40199087216997226,0.3844830081779363,1542,2380,1800.0,2185,,,
0.4,RGI60-01.00152,,1.18,-2.0631544502617802,62.799154045527246,30.43841629867268,0.6256284628018122,0.6306988786446341,0.32132764447153317,0.32127634728578697,1609,2234,1900.0,1866,,,
0.4,RGI60-01.00159,,2.161,-1.5597731239092496,80.61510703456952,51.68386722328205,0.4062967878626792,0.4125118749076086,0.1588279847818267,0.19590687393852702,1530,2023,1750.0,2568,,,
0.4,RGI60-01.00160,,1.433,-1.6023123909249564,51.74920995215633,32.29657977136618,0.6038093502099962,0.6091027205498887,0.29996688843853364,0.3052475674300791,1524,2053,1750.0,1666,,,
0.4,RGI60-01.00164,,1.013,-2.7012434554973823,41.21739616835548,15.258675068503251,0.8112241246407084,0.8138789914605342,0.5907788629328761,0.5575951775485974,1769,2577,2150.0,1883,,,
0.4,RGI60-01.00165,,3.104,-2.892670157068063,95.05217356708326,32.85966543224055,0.5972707035496762,0.6026271559856037,0.2938670866486288,0.30069969036335453,1792,2553,2200.0,4486,,,
0.4,RGI60-01.00171,,2.754,-2.5169066317626525,75.97353387972869,30.18528097982027,0.6286274478459308,0.6336655835553502,0.32439138053411326,0.3235921783165069,1745,2544,2100.0,3199,,,
0.4,RGI60-01.00176,,10.001,-4.367364746945899,76.7741198806799,17.57904922742441,0.7825249803060017,0.7855818357493376,0.5368566745759226,0.5044196507153478,1384,2731,2000.0,7261,,,
0.4,RGI60-01.00181,,1.263,-1.9780759162303665,54.71203572214443,27.6592193824439,0.6588537470982571,0.663548203125936,0.35716602561209987,0.3487276428326495,1771,2397,2050.0,1573,,,
0.4,RGI60-01.00185,,1.147,-2.5523560209424083,32.21052591324458,12.619918870625057,0.8438690483820527,0.8460648918615342,0.6571449845668907,0.6263164536801925,1790,2593,2150.0,1554,,,
0.4,RGI60-01.00187,,7.246,-4.530431937172775,100.64900584807788,22.216205263396603,0.7252863580252145,0.7291320354976522,0.4434632596126275,0.419300984270377,1361,2914,2000.0,6824,,,
0.4,RGI60-01.00213,,1.129,-3.2684336823734728,24.84555625165532,7.601670606213115,0.9059537163405097,0.9072763850504229,0.792026284069845,0.7722369667049508,1389,2220,1850.0,1228,,,
0.4,RGI60-01.00224,,1.108,-2.4176483420593367,52.96559165650312,21.907897329430213,0.7290817955754563,0.7328763591688826,0.4490750179780576,0.42415115989740454,1609,2425,1950.0,2835,,,
0.4,RGI60-01.00225,,1.047,-2.226221640488656,40.97856213075231,18.40722477289256,0.7722864038694931,0.7754866087455267,0.5187505766840182,0.4871964722169716,1486,2227,1800.0,1758,,,
0.4,RGI60-01.00232,,1.034,-1.6661212914485166,44.20310284220846,26.530543165785083,0.6725097978258545,0.677039620016768,0.3731971393895089,0.36131129239826676,1415,1901,1650.0,1520,,,
0.4,RGI60-01.00242,,9.635,-4.75021815008726,149.8859450367011,31.55348666122791,0.6124920317938035,0.6176985502805407,0.3082766620883457,0.3114613019105339,930,2749,1600.0,9477,,,
0.4,RGI60-01.00243,,1.937,-2.219131762652705,122.15970028291798,55.04842134154791,0.3786114975173943,0.38477619861598183,0.14406059877832098,0.1828342018996137,1187,2109,1500.0,3428,,,
0.4,RGI60-01.00254,,1.181,-1.325807155322862,59.23032506456762,44.67491733376849,0.47042585012733235,0.4765807561386051,0.1967787083240755,0.22729480777627795,1413,1789,1600.0,1653,,,
0.4,RGI60-01.00275,,1.134,-1.907177137870855,51.47888632394638,26.992189294706343,0.6669145521095627,0.6715125392031265,0.36653085295382826,0.3560527980255925,1481,2070,1750.0,2103,,,
0.4,RGI60-01.00291,,3.574,-5.459205933682373,72.88102484951196,13.350114601804709,0.8348353113071545,0.837158137211471,0.6383189705235865,0.6065138849224988,1330,2407,2100.0,4281,,,
0.4,RGI60-01.00292,,1.609,-2.467277486910995,42.18750114324172,17.098806829409376,0.788463578401877,0.7914376185249719,0.5476370033635213,0.5148310477704601,1552,2402,1900.0,2556,,,
0.4,RGI60-01.00297,,6.709,-4.6864092495637,94.4317554464286,20.150129964688873,0.7507558847332086,0.7542544708365801,0.482677129018464,0.4539040451866844,1089,2467,1750.0,7665,,,
0.4,RGI60-01.00298,,5.645,-4.090859511343805,87.68979885186677,21.435543950777618,0.7349007243420981,0.738616591442207,0.45783436372927,0.4317894659034001,1123,2255,1700.0,5819,,,
0.4,RGI60-01.00312,Gakona Glacier,90.948,-4.87783595113438,217.35783750690317,44.56030085561915,0.4715472137698058,0.4776988690584594,0.19749570613767184,0.227863750771509,1062,2973,1750.0,23553,,,
0.4,RGI60-01.00313,,2.099,-1.432155322862129,102.56546752948358,71.61616194290217,0.26896118390898227,0.2744523397669232,0.09284767827413934,0.13196242588215432,1598,2142,1800.0,3177,,,
0.4,RGI60-01.00314,,2.156,-2.963568935427574,67.75128330929176,22.861382605063927,0.7173514715037309,0.7213034170449757,0.4319859948303623,0.4094860042299904,1632,2539,2050.0,3148,,,
0.4,RGI60-01.00315,,2.014,-3.0840968586387434,60.95300305173717,19.763647461656106,0.7555276016630071,0.7589603858370403,0.49043793991924883,0.46094933548592065,1615,2424,2050.0,2912,,,
0.4,RGI60-01.00319,,1.062,-2.75087260034904,44.57310709591116,16.20326113621386,0.7995396984788387,0.8023584871623891,0.5682775496139735,0.5350785820519071,1562,2175,1950.0,2307,,,
0.4,RGI60-01.00321,,7.777,-2.7083333333333335,88.17126180373829,32.555542819841826,0.6007977516316542,0.6061209509624538,0.2971410252227276,0.3031396070671149,1468,2425,1850.0,4990,,,
0.4,RGI60-01.00322,,1.402,-1.4605148342059338,49.22791439290019,33.705864014496555,0.5875141922946577,0.5929610138350164,0.2850070262166566,0.29410811028577916,1694,2145,1900.0,1603,,,
0.4,RGI60-01.00324,,1.093,-1.6661212914485166,36.65956948731719,22.002941607837904,0.7279115173566113,0.7317220420417168,0.44733625777930663,0.4226447839070777,1665,2367,1900.0,1794,,,
0.4,RGI60-01.00326,College Glacier,4.246,-3.3464223385689356,82.8383434898847,24.75430029710766,0.6941461377109367,0.6984030811509131,0.40032570863621547,0.3831217100265337,1328,2167,1800.0,4289,,,
0.4,RGI60-01.00335,,1.48,-3.3464223385689356,64.30122808070269,19.214917178744532,0.7623053107445341,0.7656438558009022,0.5016898435938532,0.4712785905741689,1628,2612,2100.0,2900,,,
0.4,RGI60-01.00336,,3.665,-3.3960514834205933,75.26758276369893,22.16326316934613,0.7259379470560116,0.7297749565423874,0.44442104400263743,0.4201264130119993,1421,2640,1900.0,4862,,,
0.4,RGI60-01.00342,,9.918,-6.232002617801047,69.806860576163,11.201352896862911,0.8614192027779419,0.8633682090525052,0.6945103067224717,0.6661815199659155,1421,2871,2300.0,5768,,,
0.4,RGI60-01.00368,,2.504,-5.494655322862129,51.281792777570494,9.333031785305534,0.8845336769300091,0.8861576402595578,0.7448321633120131,0.720688692619594,1475,2693,2250.0,3742,,,
0.4,RGI60-01.00374,,1.256,-2.0702443280977314,48.71345431868545,23.530292370585258,0.709137158775413,0.7131981593428857,0.42046032006865686,0.39976934240196405,1708,2251,2000.0,1812,,,
0.4,RGI60-01.00375,,1.172,-2.318390052356021,45.322151044471035,19.548975806902398,0.7581787828624779,0.7615748833755638,0.494807275765359,0.4649443200561165,1773,2436,2100.0,2133,,,
0.4,RGI60-01.00377,,3.244,-2.2545811518324608,66.68069529844226,29.575646564882373,0.6358739909558545,0.6408327461786917,0.3319290849116398,0.32931175782900557,1532,2086,1850.0,2662,,,
0.4,RGI60-01.00378,,1.128,-1.7511998254799301,44.99968105611481,25.696485575986333,0.682649591194765,0.687052446279307,0.38563705388085856,0.3712278864726566,1453,2035,1700.0,2744,,,
0.4,RGI60-01.00390,West Gulkana Glacier,2.16,-3.254253926701571,55.24319987410673,16.97568816644245,0.7899861775168374,0.7929386719594578,0.550433371725371,0.5175503531825849,1341,2120,1800.0,3402,,,
0.4,RGI60-01.00409,,3.417,-2.8430410122164047,50.623042359290395,17.805948680221537,0.7797195134305118,0.7828156365857091,0.5318347303520867,0.4996091425580391,1499,2574,1900.0,3282,,,
0.4,RGI60-01.00419,,1.408,-2.8146815008726005,48.851128741044086,17.35582826188305,0.7852851832996551,0.7883036951770597,0.5418421166521118,0.5092201939018774,1453,2185,1850.0,2172,,,
0.4,RGI60-01.00425,,4.162,-3.0486474694589876,67.59573113688859,22.17236719366707,0.7258258938134979,0.7296642677531032,0.44425612663913444,0.4199841953099462,1370,2199,1800.0,3279,,,
0.4,RGI60-01.00426,,2.606,-3.0486474694589876,50.47585100317352,16.55680150257942,0.7951668576679912,0.7980470699882236,0.5600467192634081,0.5269561896281021,1270,2401,1700.0,4214,,,
0.4,RGI60-01.00434,Tok Glacier,3.544,-3.3676919720767886,73.09980612169878,21.706203158663463,0.7315659045830468,0.7353270351673714,0.45279124400701726,0.42738168807321447,1375,2234,1850.0,4502,,,
0.4,RGI60-01.00436,,3.467,-3.630017452006981,72.67169916611657,20.019655587588844,0.7523665899045388,0.7558430145862195,0.4852819901001802,0.45626151633203244,1338,2398,1850.0,5194,,,
0.4,RGI60-01.00449,,1.033,-2.2404013961605584,37.206181568766,16.606926612582605,0.7945468981967143,0.7974355594947397,0.5588882860419294,0.5258180960638194,1534,2023,1850.0,1033,,,
0.4,RGI60-01.00475,,1.354,-2.4176483420593367,46.23073149085101,19.122190223691497,0.763450923389123,0.7667739306872933,0.5036184565086533,0.4730626472527034,1659,2239,2000.0,2189,,,
0.4,RGI60-01.00476,,1.065,-2.5594458987783595,45.731915561620866,17.867896947323253,0.7789536049291419,0.7820607446794957,0.5304717583541638,0.49830796591245724,1839,2475,2200.0,2108,,,
0.4,RGI60-01.00477,,1.802,-4.140488656195463,53.74630438791549,12.980666981781063,0.839405983477827,0.8416644830360358,0.6478049877180303,0.6164650946678032,1716,2614,2300.0,3180,,,
0.4,RGI60-01.00482,,1.434,-1.6661212914485166,50.52512000803233,30.324995105311974,0.6269714634161203,0.6320272114298839,0.3226956029567752,0.32230968825039313,1815,2469,2050.0,1946,,,
0.4,RGI60-01.00491,,1.632,-1.5952225130890052,56.80683336951844,35.610601595333,0.5658824185267357,0.5715145002941865,0.2663291561525871,0.2802327845886024,1525,2198,1750.0,3562,,,
0.4,RGI60-01.00522,,1.795,-2.0773342059336826,54.728584813714725,26.345584960469235,0.6747550594407109,0.6792569710923209,0.3759112889785277,0.3634631425606703,1757,2427,2050.0,2155,,,
0.4,RGI60-01.00524,,1.415,-2.467277486910995,55.72512489165416,22.585673961391926,0.7207410152368656,0.7246477563193051,0.4368469257597888,0.4136258425001519,1802,2617,2150.0,1337,,,
0.4,RGI60-01.00526,,1.52,-3.006108202443281,47.09709568407892,15.667132555574584,0.8061713878152654,0.8088969169677472,0.5809593925758431,0.5477143175831001,1626,2610,2050.0,2321,,,
0.4,RGI60-01.00536,,1.872,-2.4034685863874343,45.16863541152702,18.793104127655084,0.7675172628551067,0.770783726124366,0.5105257746564228,0.47948443216167613,1711,2465,2050.0,2013,,,
0.4,RGI60-01.00537,,2.113,-2.7225130890052354,49.08175727895907,18.028107000540736,0.7769729095954396,0.7801075000651182,0.5269624565771719,0.49496641265762525,1716,2641,2100.0,2585,,,
0.4,RGI60-01.00544,,15.172,-6.210732984293194,95.64627412981835,15.400158785075073,0.8094739070409624,0.8121532030617421,0.5873624047483097,0.5541479865213007,1074,2869,1950.0,9783,,,
0.4,RGI60-01.00547,,1.517,-2.9281195462478187,47.35071966049411,16.171033631864777,0.7999383247943271,0.8027514802905491,0.569033098047001,0.5358273170235291,1837,2770,2250.0,2246,,,
0.4,RGI60-01.00548,,1.437,-1.892997382198953,48.19948480555758,25.46199231906378,0.6855069489692255,0.6898738212253622,0.38922872450215645,0.37411729062095367,1933,2614,2200.0,1897,,,
0.4,RGI60-01.00555,,1.411,-5.211060209424084,0.024207075024478573,0.004645326296691147,0.9999425289916886,,,,1465,2697,2200.0,2098,,,
0.4,RGI60-01.00556,Gerstle Glacier,83.953,-9.344458987783595,257.7275458168938,27.58078837456849,0.6598000257385256,0.6644832101828597,0.3582510476073947,0.3495727440760082,782,3020,2100.0,24830,,,
0.4,RGI60-01.00559,,2.13,-3.3747818499127398,61.51451575743828,18.22770137246911,0.774505496307257,0.7776746328201735,0.5226229525410734,0.4908517851021747,1674,2840,2150.0,2844,,,
0.4,RGI60-01.00560,,6.719,-3.4102312390924956,132.2589178843725,38.782976464542685,0.5309812054425225,0.5368610562405319,0.23869720522881432,0.2595905466639511,1119,2488,1600.0,10646,,,
0.4,RGI60-01.00561,Castner Glacier,53.795,-7.8910340314136125,132.76928292147048,16.825333966743262,0.7918456611908803,0.7947720661703273,0.5538663913171438,0.5208991182578819,787,2941,1900.0,19597,,,
0.4,RGI60-01.00562,,1.196,-4.019960732984293,33.36134860422686,8.298923999553708,0.8973274427507022,0.898771419574992,0.7729863068063264,0.7514138902914694,1333,2463,1900.0,2886,,,
0.4,RGI60-01.00563,,1.704,-2.9777486910994764,42.558516321433906,14.292178667945278,0.8231806020771072,0.8256674315109246,0.6145282843251009,0.5818215822282635,1480,2463,1900.0,2726,,,
0.4,RGI60-01.00564,,2.015,-5.416666666666667,58.25336636397532,10.754467636426211,0.8669479710583131,0.8688192346048392,0.7064554131172536,0.6790521096273464,1536,2751,2300.0,3399,,,
0.4,RGI60-01.00565,Spur Glacier,23.06,-6.593586387434555,144.5246723467707,21.91897760256731,0.7289453540538574,0.732741664340343,0.44887186946484914,0.42397498082789004,1220,3023,2150.0,10848,,,
0.4,RGI60-01.00566,Johnson Glacier,131.5,-7.727966841186737,295.31930295938787,38.21435948527407,0.5371261995745988,0.5429669877879012,0.24335702401212186,0.2630926497819458,760,3006,1850.0,32796,,,
0.4,RGI60-01.00569,Fels Glacier,17.35,-7.564899650959861,189.3578783118365,25.031115685428833,0.6907641875935857,0.6950642576233178,0.3959385593369574,0.37954769841805935,883,2726,1950.0,14795,,,
0.4,RGI60-01.00570,Gulkana Glacier,17.567,-5.232329842931937,112.89243452303813,21.57593995637302,0.7331707075775034,0.7369100365339242,0.45521031499596076,0.42949256842948547,1162,2438,1900.0,8639,,,
0.4,RGI60-01.00571,Canwell Glacier,59.601,-6.3241710296684115,244.07707981082575,38.59431989833823,0.5330144388919857,0.5388818588123715,0.24022992198029683,0.26074384358806296,808,2734,1700.0,23526,,,
0.4,RGI60-01.00572,,31.256,-4.076679755671902,205.25752352670892,50.34918998509344,0.41783231009355226,0.4240548015576514,0.16524664110582632,0.20141912262414116,1175,2663,1750.0,14621,,,
0.4,RGI60-01.00574,,8.432,-7.260034904013962,129.79089693038787,17.877448062767368,0.778835519694206,0.7819443161648578,0.5302619081959856,0.49810779495443325,1126,2630,2150.0,7601,,,
0.4,RGI60-01.00576,,77.87,-5.856239092495637,197.41898107789382,33.71088132840623,0.5874566015210683,0.5929048316410099,0.2849557787565924,0.29407029615824753,824,3117,1650.0,23619,,,
0.4,RGI60-01.00578,Robertson Glacier,56.897,-6.026396160558464,145.3932740853537,24.126073064516248,0.7018332796905055,0.7059903006792103,0.4105080013850301,0.39148954305148603,900,3131,1750.0,15827,,,
0.4,RGI60-01.00579,,12.658,-5.246509598603839,157.77410066624793,30.072202804743476,0.62996904585524,0.634992059135612,0.325772257143229,0.3246374359474234,1110,2616,1850.0,9864,,,
0.4,RGI60-01.00581,,6.929,-4.870746073298429,82.2741129694788,16.89148063384126,0.7910275934737006,0.7939657139904764,0.5523537384645151,0.5194221943231156,1263,2574,1950.0,6556,,,
0.4,RGI60-01.00582,,7.315,-5.083442408376963,105.81262340457572,20.815151408071028,0.7425497888861369,0.7461608908338503,0.4696393151246752,0.44221467489227173,1183,2800,1900.0,8300,,,
0.4,RGI60-01.00583,,1.621,-2.850130890052356,41.19736522259004,14.45455202298911,0.8211718437788111,0.8236867508325204,0.6104896206355319,0.5776704917002212,1548,2519,1950.0,2557,,,
0.4,RGI60-01.00584,,16.3,-4.466623036649215,113.43899579361293,25.397038179141475,0.6862989095116506,0.6906559808411478,0.39023111026872237,0.37492587507131975,1120,2800,1750.0,8971,,,
0.4,RGI60-01.00586,,1.262,-2.261671029668412,62.86329492401943,27.795065727678328,0.6572157473716221,0.6619295920411195,0.35529671049566747,0.34727379829334765,1781,2465,2100.0,3477,,,
0.4,RGI60-01.00590,,1.176,-2.0773342059336826,42.354422574843596,20.38883413841775,0.7478096523558716,0.7513486528934669,0.47795137659530457,0.44964580713277147,1807,2544,2100.0,2446,,,
0.4,RGI60-01.00594,,7.999,-5.1401614310645725,59.84638409791818,11.642899722222046,0.8559564837032153,0.857982344587198,0.6827821421360962,0.6535987018535961,1525,2885,2250.0,6203,,,
0.4,RGI60-01.00600,,2.031,-3.0770069808027922,52.91140697640962,17.195738360855138,0.7872648694590539,0.7902558370936025,0.5454447697654268,0.512704562004022,1566,2347,2000.0,2179,,,
0.4,RGI60-01.00604,,1.003,-1.8575479930191972,46.32841790588408,24.94063037939784,0.6918693072358592,0.6961551657979462,0.39736595914282036,0.38070845875741854,1538,2046,1800.0,1700,,,
0.4,RGI60-01.00607,,1.304,-1.6448516579406631,101.19855316461263,61.52442542527643,0.33073728660351864,0.3367021487070296,0.1204089138898514,0.16055180833995927,1568,2069,1800.0,2111,,,
0.4,RGI60-01.00611,,1.483,-1.0918411867364748,111.83107428244465,102.42430459754769,0.1499535623337246,0.1538010579184296,0.047032054472320964,0.07586586110050213,1596,1982,1750.0,1810,,,
0.4,RGI60-01.00618,,1.074,-1.1202006980802792,99.61620151373057,88.92710179920954,0.19185548232888328,0.19639707268011491,0.06221578573373077,0.0958772760937759,1542,1958,1700.0,1643,,,
0.4,RGI60-01.00620,,1.247,-1.3399869109947644,106.15482444977246,79.22079206801091,0.23119561250498302,0.23627328770283124,0.07737560988973782,0.11438261521551152,1561,1949,1750.0,2122,,,
0.4,RGI60-01.00624,,1.494,-1.6235820244328099,84.22212343913124,51.87426454080988,0.40467698890692,0.4108906212330568,0.15793971120288766,0.19513645386121525,1521,2007,1750.0,2145,,,
0.4,RGI60-01.00638,,1.394,-2.4460078534031413,80.56543650074735,32.93752159816507,0.596369487219359,0.6017346596804457,0.29303674917786626,0.3000813724069171,1605,2175,1950.0,1795,,,
0.4,RGI60-01.00641,,2.075,-1.2832678883071553,213.99791506082514,166.76012624544367,0.05590564884482274,0.0576610926311841,0.016175327679134533,0.029348137148077224,1669,2124,1850.0,2540,,,
0.4,RGI60-01.00649,,1.011,-0.8011561954624782,94.81031887741915,118.34186568661386,0.11429673500200543,0.11744491701465398,0.03482716191233352,0.058527566507995114,1487,1894,1600.0,1458,,,
0.4,RGI60-01.00658,,1.661,-1.588132635253054,89.82289447820585,56.55881157803512,0.36682119397682433,0.3729498694021962,0.13802584747036895,0.17731795995799451,1676,2158,1900.0,2788,,,
0.4,RGI60-01.00660,Laughton Glacier,3.07,-4.62969022687609,102.0827760590501,22.0495910215425,0.7273371985150808,0.731155514425152,0.44648572049382546,0.42190909781580127,797,2172,1450.0,4188,,,
0.4,RGI60-01.00665,,1.459,-1.4888743455497382,120.31021535847803,80.80615783197997,0.2241416908189938,0.22913057541754325,0.07458849202385243,0.11108083861766176,1440,1964,1650.0,2530,,,
0.4,RGI60-01.00666,,1.593,-3.5591186736474696,78.36680985969174,22.018599840442963,0.7277187373249207,0.7315319875096369,0.4470505917854119,0.42239762147952076,1348,2068,1850.0,2403,,,
0.4,RGI60-01.00670,,2.134,-2.0631544502617802,75.78384569639546,36.73202735102054,0.5533763364745179,0.5591034355097344,0.2560930522019219,0.27261451908033,909,1946,1200.0,3272,,,
0.4,RGI60-01.00673,,1.146,-0.7515270506108203,143.94278455296657,191.53373712359905,0.04087217433602086,0.04220918149788529,0.011642107904140301,0.02163626380746427,1544,1817,1650.0,1326,,,
0.4,RGI60-01.00675,,3.403,-3.2613438045375216,104.85581352518213,32.151106969861864,0.6055044031317088,0.6107817207634849,0.3015702193483023,0.30644488537784453,990,2032,1450.0,3521,,,
0.4,RGI60-01.00680,,1.033,-2.545266143106457,58.75526498301614,23.08413410603351,0.7146145411954691,0.7186034026240229,0.428106157585053,0.4061997007872335,1341,1946,1700.0,1968,,,
0.4,RGI60-01.00686,,2.178,-1.800828970331588,134.23497365442776,74.54065647872767,0.2536291642145304,0.2589644245122742,0.08645098965657899,0.1248424487381939,1396,1886,1650.0,2610,,,
0.4,RGI60-01.00688,,2.783,-1.1414703315881327,103.83383104900267,90.96498452529923,0.18466904900274442,0.18910111953697356,0.05954389872074844,0.09246974129483734,1439,2045,1600.0,2035,,,
0.4,RGI60-01.00694,,2.048,-3.530759162303665,67.79691620160584,19.201795728647586,0.762467417538842,0.7658037681195494,0.5019622779769422,0.47153036735169074,1052,1913,1550.0,2134,,,
0.4,RGI60-01.00695,,1.43,-1.8859075043630018,77.53810758122776,41.1144806422612,0.5063231253277969,0.5123402280829779,0.22079590556593515,0.24600472309657728,1134,1874,1400.0,2869,,,
0.4,RGI60-01.00697,,3.646,-3.3960514834205933,91.78011128156113,27.025535899449252,0.6665108887594526,0.671113214073677,0.36605509183468865,0.35567880845671873,1221,2135,1700.0,1746,,,
0.4,RGI60-01.00699,,1.969,-2.2474912739965096,119.05659572594924,52.97310699420056,0.3954537968356792,0.40165459476584564,0.15294048536259652,0.1907634363171533,1083,1699,1400.0,3241,,,
0.4,RGI60-01.00700,,1.914,-2.5523560209424083,82.05859607611225,32.15013712930757,0.6055157115836026,0.6107926227041699,0.30158087311816273,0.3064527534246803,1240,2021,1600.0,2587,,,
0.4,RGI60-01.00701,,1.044,-1.6023123909249564,87.46515559386421,54.58683093836263,0.38229283540534037,0.3884669455377159,0.14597492040993276,0.18456191582211232,674,1208,900.0,1586,,,
0.4,RGI60-01.00702,,1.231,-2.6161649214659684,81.5113492971974,31.15680843680241,0.6171509399787932,0.6223104008290251,0.31283790811064804,0.3148831723070314,1581,2126,1950.0,1985,,,
0.4,RGI60-01.00703,,19.335,-3.949061954624782,250.47917935171202,63.427513224595934,0.3179517685148552,0.32383848552941075,0.11445149718707687,0.15463473017067364,1193,2201,1750.0,8515,,,
0.4,RGI60-01.00704,Gilkey Glacier,229.99,-10.230693717277488,472.6776523240483,46.20191605636627,0.4557077242261103,0.46189796372725334,0.18755099526998467,0.21990370372258086,107,2359,1550.0,36343,,,
0.4,RGI60-01.00705,,3.208,-4.416993891797556,121.93850803104877,27.606673456689844,0.6594876730236583,0.66417472499439,0.35789252242364855,0.34929343179065764,927,1873,1550.0,2744,,,
0.4,RGI60-01.00706,,4.01,-2.9139397905759163,152.89701425896638,52.470890014082116,0.39964275405518634,0.4058505226995921,0.1551988100181562,0.19274685040950051,939,1673,1350.0,3202,,,
0.4,RGI60-01.00709,Mendenhall Glacier,109.359,-8.195898778359512,347.87986113176214,42.44560243353733,0.49264777912067,0.49872650589674694,0.21137853167372572,0.23874723133078798,94,1966,1250.0,25377,,,
0.4,RGI60-01.00710,,1.844,-1.9142670157068062,116.90909249101273,61.07251053889485,0.33385626689216386,0.33983814698402687,0.12188376748384105,0.161996166907513,1130,1664,1400.0,1971,,,
0.4,RGI60-01.00711,Leaking Glacier,1.543,-1.3541666666666667,122.52309533244001,90.47859347626338,0.1863535744758043,0.19081140773823058,0.06016755038069211,0.09326916610412658,1159,1605,1350.0,1983,,,
0.4,RGI60-01.00712,Nugget Creek Glacier,1.547,-4.665139616055846,48.105980898538746,10.311798757956588,0.8724245768066177,0.8742188173002003,0.7183518559434278,0.6919177756271333,692,1620,1350.0,2110,,,
0.4,RGI60-01.00732,,2.12,-2.226221640488656,121.01502075751023,54.3589275014627,0.38412403283785523,0.3903033725560066,0.1469328079170615,0.18542286789231488,1486,2173,1800.0,2742,,,
0.4,RGI60-01.00734,,1.576,-1.8150087260034904,93.84803087051412,51.706655470004414,0.40610257917742143,0.4123172122680282,0.158721254145723,0.1958142987733366,1644,2071,1900.0,2301,,,
0.4,RGI60-01.00739,,2.681,-2.2971204188481673,136.78601189041552,59.54673110215241,0.3446269782160522,0.35066448200706696,0.12704478053213952,0.16699006485424223,1426,1994,1750.0,2711,,,
0.4,RGI60-01.00742,,1.016,-1.7582897033158813,74.15817471210791,42.17631177174971,0.49539014736112064,0.5014570025480066,0.21323943373807783,0.24018843780244292,1152,1771,1400.0,1276,,,
0.4,RGI60-01.00746,,3.954,-1.8788176265270506,114.60663618196122,60.99934052343805,0.33436429854793553,0.3403482837956029,0.12212468984467242,0.1622311446786861,1385,1935,1650.0,2766,,,
0.4,RGI60-01.00748,,9.777,-3.112456369982548,164.31106071330055,52.79144225055334,0.3969639253152061,0.40316728152656145,0.15375226321610985,0.19147786927953003,961,1747,1400.0,5954,,,
